unicorn_venture,founders_2_or_3,founders_4_or_more,prior_employer_prominence_ln,prior_vc_backing,founders_years_work_exp_ln,founders_founding_experience_b,founders_linkedin_jobs_missing,mba,technical_masters,technical_doctorate,founders_educ_us_news,founders_linkedin_educ_missing,has_female,num_grabs_before_vc_rnd_ln,cb_cat_media_and_entertainment,cb_cat_video,cb_cat_commerce_and_shopping,cb_cat_internet_services,cb_cat_real_estate,cb_cat_education,cb_cat_manufacturing,cb_cat_science_and_engineering,cb_cat_consumer_electronics,cb_cat_content_and_publishing,cb_cat_hardware,cb_cat_software,cb_cat_financial_services,cb_cat_mobile,cb_cat_artificial_intelligence,cb_cat_data_and_analytics,cb_cat_information_technology,cb_cat_sales_and_marketing,cb_cat_health_care,cb_cat_apps,cb_cat_messaging_and_telecommuni,cb_cat_government_and_military,cb_cat_transportation,cb_cat_events,cb_cat_advertising,cb_cat_design,cb_cat_lending_and_investments,cb_cat_energy,cb_cat_agriculture_and_farming,cb_cat_biotechnology,cb_cat_food_and_beverage,cb_cat_professional_services,cb_cat_privacy_and_security,cb_cat_natural_resources,cb_cat_community_and_lifestyle,cb_cat_sports,cb_cat_sustainability,cb_cat_travel_and_tourism,cb_cat_clothing_and_apparel,cb_cat_consumer_goods,cb_cat_platforms,cb_cat_navigation_and_mapping,cb_cat_payments,cb_cat_administrative_services,cb_cat_gaming,cb_cat_na,cb_cat_music_and_audio,status_ranking_scaled,raised_amount_usd_m_ln,prev_raised_m_ln,cb_round_year,venture_age_at_round,round_had_revenue,round_profitable,pb_accel_incubator,state_california,state_ny,state_ma,state_tx,state_wa
0,0,0,2.3025851,0,3.0224943,0,0,0,0,0,71.199997,0,0,0.69314718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91629076,0,2017,3,0,0,0,0,0,0,0,0
0,0,0,1.6094379,0,3.114063,1,0,0,0,0,0,1,0,1.9459101,0,0,0.16666667,0.16666667,0,0,0,0,0,0,0,0.16666667,0,0.16666667,0,0.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666667,0,0,0,0,0,2.3800001,1.9459101,0,2012,2,1,0,0,0,0,1,0,0
0,1,0,0.69314718,0,2.9921641,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0,0.33333334,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6486586,0,2015,2,1,0,0,0,0,0,0,0
0,0,0,0.69314718,0,2.5515833,1,0,0,0,0,0,1,0,1.6094379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74266666,2.0806909,0,2008,3,0,0,0,1,0,0,0,0
0,1,0,2.9957323,0,1.7922161,1,0,0,0,0,48.200001,0,0,0.69314718,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56800002,1.0986123,0.4054651,2014,1,1,0,1,0,0,0,0,1
0,0,0,0.69314718,0,2.871938,0,0,1,0,0,35.099998,0,1,2.3978953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1.5650001,0.87546873,0.11332869,2015,2,1,0,1,0,1,0,0,0
0,1,0,5.4293456,0,2.4924126,0,0,0,0,0,0,1,0,1.0986123,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0986123,0,2015,1,1,0,0,1,0,0,0,0
0,0,0,4.5432949,0,1.2058887,0,0,0,0,0,70.900002,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.895,1.0986123,0,2015,1,1,0,1,1,0,0,0,0
0,1,0,5.7235851,0,2.6918466,1,0,1,1,0,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6849999,0.91629076,0,2015,2,1,0,1,1,0,0,0,0
0,0,0,3.4011974,0,2.9406829,0,0,1,0,0,96.300003,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,1.7014498,0.72996116,2015,2,0,0,0,0,0,0,1,0
0,1,0,2.0794415,0,2.3747146,0,0,0,0,0,0,1,0,3.4965076,0.125,0,0,0.125,0,0.125,0,0,0,0,0,0.125,0,0,0,0.125,0,0.125,0,0,0,0,0,0.125,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,0.91629076,0.33647224,2012,2,0,0,0,1,0,0,0,0
0,1,0,2.8332133,0,1.9031292,0,0,0,0,0,94.5,0,0,1.3862944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0.36399999,2.3978953,0,2017,3,1,0,0,0,0,0,0,0
0,1,0,4.4659081,0,2.2433295,0,0,0,0,0,31.799999,0,0,2.0794415,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.91629076,0,2016,4,1,0,0,0,0,0,0,0
0,1,0,2.1972246,0,1.5218785,0,0,0,1,0,81.400002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1400001,1.0647107,0.06578774,2014,3,1,0,1,0,0,0,0,0
0,0,0,0.69314718,0,3.2140422,0,0,0,0,0,28,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0.83866668,1.3862944,0,2012,1,1,0,0,1,0,0,0,0
0,1,0,0,0,1.6528647,0,0,0,0,0,60.400002,0,1,2.4849067,0.25,0,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.63333333,0.73476887,0.11332869,2015,5,1,0,1,1,0,0,0,0
0,1,0,2.6390574,0,2.4287951,0,0,0,0,0,46.200001,0,0,1.0986123,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.645,1.0296195,0,2014,2,0,0,1,1,0,0,0,0
,1,0,2.3025851,0,1.9929281,1,0,0,0,0,58.799999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,1.79,1.0296195,0.30010459,2016,1,,,0,1,0,0,0,0
0,1,0,4.8283138,0,2.4350543,1,0,0,0,0,92.099998,0,1,2.1972246,0,0,0.25,0,0,0,0.25,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,1.8718022,0,2016,2,1,0,0,1,0,0,0,0
0,0,0,2.7725887,0,3.0387654,0,0,0,0,1,94.699997,0,0,2.1972246,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0,0,0,0,0.33333334,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1972246,0,2017,4,0,0,0,0,0,0,0,0
1,1,0,0,0,0.62659752,0,0,0,0,0,65.900002,0,0,1.9459101,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67066669,0.91629076,0.4285304,2015,1,1,0,1,0,0,0,1,0
0,0,0,0,0,1.0305974,0,0,0,0,0,28,0,0,3.3322046,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,2.5,0.74193734,0,2015,2,1,0,0,0,0,0,1,0
0,0,0,3.9120231,0,1.9827949,1,0,0,0,0,91.699997,0,0,1.0986123,0,0,0,0.2,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,1.9459101,0,2008,3,0,0,0,1,0,0,0,0
0,1,0,5.4293456,0,2.8092377,0,0,0,1,0,88.099998,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8800001,1.1631508,0,2015,2,1,0,0,1,0,0,0,0
0,1,0,4.5325994,0,3.1958175,0,0,0,0,0,0,1,0,1.9459101,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.415,0.69314718,0,2014,3,0,0,0,0,0,0,0,0
0,1,0,1.6094379,0,2.8388381,1,0,1,1,0,99.199997,0,0,1.3862944,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.125,0,0.125,0.125,0.125,0,0.125,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0.14,1.7917595,0.58778667,2010,1,0,0,0,1,0,0,0,0
1,1,0,1.3862944,1,2.0869477,0,0,0,0,0,38.099998,0,0,1.9459101,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9000001,1.6770966,0,2017,3,1,0,0,1,0,0,0,0
0,0,0,0,0,1.8982153,0,0,0,0,0,100,0,1,0.69314718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5799999,0.79474437,0,2013,1,1,0,0,1,0,0,0,0
0,0,0,1.3862944,0,2.778564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,1.53,0.69314718,0,2010,4,1,0,1,0,0,0,0,0
0,1,0,5.4293456,0,2.4210377,0,0,1,1,0,91.699997,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,1.55,1.2527629,0,2013,1,1,0,0,1,0,0,0,0
1,0,0,0.69314718,0,2.5328267,0,0,0,0,1,51,0,0,1.3862944,0,0,0,0,0,0,0,0.16666667,0,0,0,0.16666667,0,0,0.16666667,0.16666667,0,0,0.16666667,0,0,0,0,0,0,0,0,0,0,0.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7917595,0.26926348,2015,2,1,0,0,0,0,1,0,0
0,1,0,5.7235851,0,2.9258094,1,0,0,0,0,28,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0.2,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9932518,0,2017,2,0,0,0,0,0,0,0,1
,0,0,0.69314718,0,3.2357194,1,0,0,1,0,75.5,0,0,1.9459101,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78845733,0,2016,4,,,0,0,0,0,1,0
0,1,0,3.6375861,0,2.6972156,1,0,0,0,0,92.099998,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,1.3862944,0,2008,2,1,1,0,0,1,0,0,0
0,1,0,2.4849067,0,2.8685212,1,0,0,0,0,28,0,1,0.69314718,0,0,0,0,0,0.33333334,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2089603,0.31845373,2015,1,0,0,1,1,0,0,0,0
0,0,0,2.1972246,0,1.977879,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84266669,1.9459101,0,2016,3,1,0,0,1,0,0,0,0
0,1,0,0.69314718,0,2.9316685,0,0,0,0,0,28,0,0,1.9459101,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91629076,0,2014,2,0,0,1,0,1,0,0,0
0,1,0,3.6888795,0,2.9383643,1,0,0,0,0,39.400002,0,0,0.69314718,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040000002,1.1939225,0,2017,3,1,0,0,0,0,0,0,0
0,1,0,4.4308167,0,2.5750144,0,0,0,0,0,28,0,0,0,0.14285715,0.14285715,0,0.14285715,0,0,0,0,0,0.14285715,0,0.14285715,0,0.14285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285715,0,0,0,0,0,0,3,0.91629076,0,2014,2,0,0,0,1,0,0,0,0
0,1,0,3.6888795,0,3.3302457,0,0,1,0,0,91.699997,0,0,1.0986123,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,1.3099999,1.7917595,0,2013,1,1,0,0,1,0,0,0,0
0,0,0,0.69314718,0,1.4199675,0,0,0,0,0,0,1,0,0,0.16666667,0,0,0.16666667,0,0,0,0,0,0,0,0.16666667,0,0.16666667,0,0,0,0,0,0.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666667,0,0,0,0,0,0,0,0,0,1.95,0.82855183,0.13976194,2015,2,1,0,1,0,0,1,0,0
0,1,0,4.4308167,0,1.8749584,1,0,0,0,0,92.099998,0,0,2.3025851,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24,0.83290911,0,2015,2,1,0,1,1,0,0,0,0
0,1,0,2.0794415,0,2.5264955,0,0,1,0,0,95.400002,0,0,1.0986123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27733332,0.78845733,0.11332869,2017,2,1,0,1,1,0,0,0,0
0,1,0,3.713572,0,0.52659112,0,0,0,0,0,88.099998,0,0,1.6094379,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.355,0.78845733,0.016857117,2010,2,1,0,1,1,0,0,0,0
0,1,0,1.0986123,0,2.1246376,0,0,0,0,0,88.099998,0,0,0.69314718,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,1.7917595,0,2013,0,1,0,0,1,0,0,0,0
0,0,0,4.2484951,0,2.4699552,1,0,0,0,0,100,0,0,0.69314718,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0986123,0,2015,1,1,0,1,1,0,0,0,0
0,1,0,3.4339871,0,2.6626515,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285715,0.14285715,0,0.14285715,0.14285715,0.14285715,0.14285715,0.14285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85441536,0.058268908,2015,1,1,0,1,0,0,0,1,0
0,1,0,0.69314718,0,2.4787233,1,0,0,0,0,0,1,1,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69763708,0,2012,1,1,0,0,1,0,0,0,0
0,0,1,2.5649493,0,1.9092381,1,0,0,0,1,99.199997,0,1,0.69314718,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48,1.7917595,0,2014,1,1,0,1,1,0,0,0,0
0,1,0,1.6094379,0,2.5473025,0,0,0,1,0,84.599998,0,0,1.7917595,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96,1.5260563,0,2015,2,1,0,0,1,0,0,0,0
0,1,0,3.6375861,0,2.3693471,1,0,0,0,0,91.699997,0,0,0.69314718,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5799999,0.9932518,0,2016,3,0,0,0,1,0,0,0,0
0,1,0,1.0986123,0,3.0440004,1,0,0,0,0,28,0,0,0.69314718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95551145,0,2015,2,1,0,0,0,0,0,0,1
1,0,0,0,0,0.53945303,0,0,0,1,0,87.199997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6600001,1.0986123,0,2015,1,1,0,0,1,0,0,0,0
0,1,0,4.4659081,0,2.3113141,0,0,1,0,0,58,0,0,1.0986123,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95551145,0,2015,2,0,0,0,0,1,0,0,0
0,1,0,0.69314718,0,3.2328057,1,0,1,0,0,99.199997,0,0,1.3862944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0986123,0,2015,2,1,0,0,0,0,1,0,0
0,1,0,3.5553482,0,1.749319,0,0,1,0,0,97.5,0,0,2.0794415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1.5599999,2.1400661,0.47000363,2011,1,0,0,0,1,0,0,0,0
0,1,0,4.1896548,0,2.4129741,0,0,0,1,0,38.099998,0,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0.33333334,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6800001,1.2809339,0,2016,1,1,0,0,1,0,0,0,0
0,0,0,0.69314718,0,1.6099857,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91629076,0,2010,5,1,0,0,0,0,0,0,0
0,1,0,2.3025851,0,2.9038272,0,0,0,0,0,28,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.965,1.0296195,0,2012,4,0,0,0,0,0,1,0,0
0,0,0,4.2484951,0,1.4278831,0,0,0,0,0,94.699997,0,1,0.69314718,0,0,0.14285715,0,0,0,0,0.14285715,0,0,0.14285715,0.14285715,0,0,0.14285715,0.14285715,0,0.14285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54,1.3862944,0,2015,1,1,0,1,0,1,0,0,0
0,0,0,0,0,1.2333987,1,0,0,0,0,99.199997,0,0,1.7917595,0,0,0.16666667,0.16666667,0,0,0,0,0,0,0,0.16666667,0,0,0,0,0.16666667,0.16666667,0,0,0.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0.91629076,0,2016,3,1,0,1,0,1,0,0,0
0,1,0,1.7917595,0,2.7216558,1,0,0,0,0,77.400002,0,0,3.6109178,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79866666,0.91629076,0,2011,2,0,0,0,0,0,0,0,0
0,1,0,4.4659081,0,2.4429424,1,0,1,0,0,99.199997,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26266667,0.69314718,0.11154138,2013,3,0,0,0,0,0,0,0,0
0,1,0,3.713572,0,2.1697581,1,0,0,0,0,69.099998,0,0,1.3862944,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,1.9400001,1.1939225,0,2016,2,0,0,0,1,0,0,0,0
0,1,0,0.69314718,0,2.2227707,1,0,0,0,0,65.900002,0,0,1.6094379,0.33333334,0,0,0.33333334,0,0,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4400001,1.011601,0.26849926,2015,2,1,0,1,0,0,0,0,0
0,1,0,2.3978953,0,3.0786371,1,0,0,0,0,37.400002,0,0,0.69314718,0,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,2.78,1.3609766,0,2015,1,1,1,1,1,0,0,0,0
,1,0,4.2484951,0,1.9641383,1,0,0,0,0,98.599998,0,0,3.5263605,0.33333334,0,0,0.33333334,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.258461,0.014888613,2011,2,,,0,1,0,0,0,0
0,0,0,0.69314718,0,2.1236551,0,0,0,0,0,0,1,0,1.7917595,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1631508,0,2012,2,1,0,0,0,1,0,0,0
0,1,0,1.3862944,0,2.783488,1,0,0,0,0,28,0,0,1.6094379,0,0,0,0.16666667,0,0,0,0,0.16666667,0,0.16666667,0,0,0.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666667,0,0,0.16666667,0,0,0,0,0,0,0,0,0,0,0,0,1.535,0.91629076,0,2015,4,1,0,0,0,0,0,0,0
0,1,0,2.4849067,0,2.3759882,0,0,0,1,0,28,0,0,1.0986123,0,0,0,0.33333334,0,0,0,0.33333334,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5040774,0.4054651,2016,1,1,0,1,0,0,1,0,0
0,1,0,3.4657359,0,1.9348907,0,0,1,1,0,99.199997,0,0,1.0986123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0.33333334,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62,0.69314718,0,2012,2,0,0,0,1,0,0,0,0
0,1,0,3.0910425,0,2.2671709,0,0,0,0,0,73.699997,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0.2,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97455966,0,2016,3,1,0,0,0,0,0,0,1
0,1,0,4.1896548,0,2.7731023,0,0,0,0,0,91.699997,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6849999,1.0986123,0,2015,1,1,0,0,1,0,0,0,0
